enrollee_id,relevent_experience,experience,last_new_job,company_id,training_hours,target
28896,Has relevent experience,9,0,3564,8,0.0
5435,No relevent experience,4,1,2414,113,0.0
29802,Has relevent experience,20,1,2807,95,0.0
30059,Has relevent experience,6,2,3183,155,0.0
27316,Has relevent experience,20,3,1488,2,0.0
19874,No relevent experience,2,1,2346,61,0.0
31866,Has relevent experience,8,2,1505,216,0.0
4795,Has relevent experience,20,1,1708,52,0.0
32532,Has relevent experience,15,2,2762,35,0.0
14304,Has relevent experience,20,1,4353,72,0.0
33287,No relevent experience,1,0,2086,64,1.0
26618,Has relevent experience,2,1,1745,69,1.0
13765,Has relevent experience,10,1,1239,26,0.0
7889,Has relevent experience,20,4,2887,18,0.0
25071,Has relevent experience,11,1,1797,150,0.0
20973,No relevent experience,1,4,4174,57,1.0
9511,Has relevent experience,4,1,3297,8,0.0
32040,Has relevent experience,5,1,1484,79,1.0
28809,Has relevent experience,10,0,1870,64,0.0
20588,No relevent experience,16,2,1707,12,0.0
29487,Has relevent experience,20,1,1846,91,0.0
33152,Has relevent experience,3,1,2176,11,0.0
30322,Has relevent experience,20,4,4068,29,0.0
30097,Has relevent experience,20,4,4122,26,0.0
20246,Has relevent experience,5,1,2539,36,0.0
23115,Has relevent experience,6,1,4200,104,1.0
24526,No relevent experience,3,,1093,17,0.0
1144,Has relevent experience,11,1,3259,15,1.0
6187,Has relevent experience,4,1,3708,22,0.0
24438,Has relevent experience,7,4,1476,126,0.0
21254,Has relevent experience,20,1,1520,52,0.0
27185,Has relevent experience,11,2,1761,78,1.0
1623,No relevent experience,10,4,4001,204,0.0
24906,Has relevent experience,19,4,3410,18,0.0
4342,No relevent experience,2,1,1682,202,0.0
18324,No relevent experience,3,1,1503,16,0.0
8096,Has relevent experience,5,4,1070,69,0.0
7649,Has relevent experience,4,2,1615,92,1.0
12103,Has relevent experience,18,4,1623,25,0.0
5723,Has relevent experience,8,1,4276,85,0.0
21212,No relevent experience,1,0,3347,81,1.0
11551,Has relevent experience,7,2,1697,268,0.0
16800,No relevent experience,2,1,1258,55,1.0
32127,No relevent experience,2,1,3972,48,0.0
30030,No relevent experience,1,0,1144,50,0.0
29720,Has relevent experience,7,2,1579,48,0.0
24588,Has relevent experience,3,1,4081,77,0.0
2193,Has relevent experience,17,1,4190,78,1.0
15357,Has relevent experience,5,2,4350,25,0.0
14489,Has relevent experience,9,1,3875,72,0.0
23011,Has relevent experience,12,1,3916,58,0.0
13029,Has relevent experience,10,4,4340,117,0.0
17815,Has relevent experience,20,2,3680,163,1.0
19877,Has relevent experience,15,1,2711,28,0.0
24603,No relevent experience,4,1,2173,24,0.0
20209,Has relevent experience,6,2,2027,151,0.0
4043,Has relevent experience,3,3,2822,26,0.0
32063,Has relevent experience,20,4,2996,18,0.0
23743,No relevent experience,2,1,1650,94,0.0
25335,Has relevent experience,20,1,1785,102,0.0
5264,No relevent experience,3,0,2680,96,0.0
12618,Has relevent experience,6,1,2638,10,0.0
16066,Has relevent experience,15,1,2691,35,0.0
12911,Has relevent experience,14,2,2731,61,0.0
27378,No relevent experience,3,0,2325,48,0.0
20049,Has relevent experience,8,4,2084,106,0.0
5848,Has relevent experience,1,2,1427,248,1.0
9225,Has relevent experience,20,1,4321,31,0.0
20982,Has relevent experience,4,1,1867,35,0.0
15854,Has relevent experience,8,4,1050,118,0.0
564,Has relevent experience,7,1,3127,111,1.0
26610,Has relevent experience,20,4,3957,104,0.0
33,Has relevent experience,4,2,1355,24,0.0
28424,Has relevent experience,18,4,1259,158,0.0
29443,Has relevent experience,20,1,1513,32,0.0
12950,Has relevent experience,7,1,2566,11,0.0
14498,Has relevent experience,7,2,2629,2,1.0
20590,Has relevent experience,3,1,3156,58,1.0
26820,Has relevent experience,10,4,4042,33,0.0
28428,No relevent experience,3,0,1945,37,0.0
6565,Has relevent experience,20,2,4002,56,1.0
26331,Has relevent experience,11,1,2368,67,1.0
15792,Has relevent experience,20,4,3873,92,0.0
245,Has relevent experience,14,4,2541,18,0.0
20087,Has relevent experience,5,1,1629,7,0.0
27919,Has relevent experience,5,1,4097,46,0.0
15568,No relevent experience,5,4,3725,105,1.0
13850,Has relevent experience,20,4,1004,49,0.0
24460,Has relevent experience,6,2,2210,180,0.0
14915,Has relevent experience,7,3,2986,33,1.0
4457,Has relevent experience,10,4,1705,40,0.0
1848,Has relevent experience,9,4,4339,36,1.0
28239,No relevent experience,20,2,2381,28,1.0
21306,Has relevent experience,20,1,2612,17,0.0
24151,Has relevent experience,20,1,4103,64,1.0
1322,Has relevent experience,3,0,3357,28,1.0
23419,Has relevent experience,9,1,3599,12,0.0
25184,No relevent experience,1,1,3192,31,1.0
17955,No relevent experience,3,0,3588,262,0.0
30274,Has relevent experience,1,0,3446,156,0.0
22800,Has relevent experience,4,1,2020,18,1.0
25809,Has relevent experience,18,4,1914,23,0.0
21264,Has relevent experience,10,4,3714,10,0.0
13927,No relevent experience,1,0,4201,9,0.0
23399,Has relevent experience,6,0,4003,11,0.0
23600,Has relevent experience,18,1,2070,56,0.0
11461,Has relevent experience,16,4,1254,26,0.0
27968,Has relevent experience,7,4,1171,16,0.0
27499,Has relevent experience,4,1,3138,20,0.0
6266,Has relevent experience,14,1,3865,152,0.0
11628,No relevent experience,2,0,1649,18,0.0
5474,No relevent experience,20,4,4195,192,0.0
21569,Has relevent experience,8,4,4009,192,0.0
12448,Has relevent experience,5,2,2258,38,0.0
28142,Has relevent experience,9,4,1544,12,0.0
1939,Has relevent experience,19,4,1343,51,0.0
1949,Has relevent experience,17,2,3481,119,0.0
1288,Has relevent experience,2,1,3362,40,0.0
5445,Has relevent experience,2,2,3454,81,1.0
9856,Has relevent experience,20,4,1758,10,1.0
21883,Has relevent experience,18,0,4120,96,0.0
2999,No relevent experience,4,0,1190,121,1.0
9919,Has relevent experience,7,1,4211,70,0.0
17382,Has relevent experience,4,1,1689,202,1.0
22004,Has relevent experience,4,1,1561,12,0.0
22574,No relevent experience,3,0,4226,16,1.0
20518,Has relevent experience,1,1,3946,17,1.0
32189,Has relevent experience,8,0,2723,66,1.0
11010,No relevent experience,9,0,1833,29,1.0
6540,No relevent experience,3,1,2538,3,0.0
33101,Has relevent experience,10,4,3957,32,0.0
30753,Has relevent experience,1,1,2638,60,1.0
5892,Has relevent experience,6,1,3049,24,1.0
14911,Has relevent experience,7,2,1035,10,0.0
32275,Has relevent experience,9,3,3779,86,0.0
2553,Has relevent experience,1,0,1265,11,1.0
13553,No relevent experience,5,0,1247,7,1.0
5356,No relevent experience,6,1,1195,144,0.0
11799,Has relevent experience,4,2,1342,55,0.0
14450,Has relevent experience,15,2,3124,96,1.0
29522,Has relevent experience,20,4,3536,103,1.0
9709,Has relevent experience,10,1,3904,10,0.0
14010,No relevent experience,4,1,2632,50,1.0
9481,Has relevent experience,9,4,1754,12,0.0
9516,Has relevent experience,4,2,2766,44,0.0
27329,Has relevent experience,20,1,3997,30,0.0
30055,No relevent experience,4,1,1324,35,0.0
30890,No relevent experience,9,0,1079,46,0.0
26208,Has relevent experience,10,2,1763,41,0.0
30952,No relevent experience,3,4,1692,84,0.0
29280,Has relevent experience,3,1,3914,108,0.0
33274,Has relevent experience,10,4,3365,43,0.0
9334,Has relevent experience,11,1,2083,37,0.0
17022,Has relevent experience,3,1,4056,7,0.0
13351,Has relevent experience,11,1,2660,226,0.0
1913,Has relevent experience,17,4,3631,20,0.0
14385,No relevent experience,1,1,3697,80,1.0
20609,No relevent experience,8,4,3120,19,0.0
15126,No relevent experience,1,0,2540,62,0.0
3013,No relevent experience,8,0,1880,16,1.0
17627,Has relevent experience,8,4,1483,55,0.0
30304,Has relevent experience,20,1,3004,42,0.0
23017,Has relevent experience,5,2,2508,70,1.0
1619,No relevent experience,1,1,2241,12,1.0
16412,No relevent experience,9,1,2329,5,0.0
23436,Has relevent experience,20,4,2296,50,0.0
16662,Has relevent experience,7,1,2523,100,0.0
18228,Has relevent experience,6,1,3147,100,0.0
29834,Has relevent experience,7,3,3530,204,1.0
20749,Has relevent experience,7,2,4070,68,0.0
21053,Has relevent experience,20,2,4262,11,0.0
26234,No relevent experience,3,1,3901,28,1.0
24824,No relevent experience,10,2,3333,41,0.0
11056,No relevent experience,6,0,3086,40,1.0
32009,Has relevent experience,7,1,3832,37,1.0
12717,Has relevent experience,4,2,2995,130,0.0
6500,No relevent experience,5,1,2017,108,0.0
13099,Has relevent experience,16,2,1075,26,1.0
4540,Has relevent experience,4,2,3993,152,0.0
22670,Has relevent experience,1,1,1010,87,0.0
8994,Has relevent experience,4,1,2093,33,0.0
20127,No relevent experience,20,4,1156,28,0.0
18887,Has relevent experience,12,0,3571,62,0.0
1462,Has relevent experience,20,4,4052,27,0.0
15935,Has relevent experience,10,1,2707,41,0.0
27087,Has relevent experience,20,1,2761,42,0.0
23293,No relevent experience,3,0,2627,42,1.0
27900,Has relevent experience,5,2,3150,28,1.0
29207,Has relevent experience,11,4,4188,51,0.0
17207,No relevent experience,1,0,2407,84,1.0
25513,No relevent experience,11,4,3301,161,0.0
29362,Has relevent experience,20,4,2310,90,0.0
3261,Has relevent experience,13,1,2631,31,0.0
19447,No relevent experience,8,4,1034,76,1.0
22228,No relevent experience,3,1,4047,102,1.0
22092,Has relevent experience,14,4,1552,142,0.0
13970,Has relevent experience,9,4,3290,109,0.0
5896,Has relevent experience,19,1,1962,11,0.0
17101,No relevent experience,20,4,1668,23,0.0
7502,No relevent experience,2,0,2087,22,0.0
15197,No relevent experience,5,0,2695,184,0.0
31074,Has relevent experience,6,1,1907,46,0.0
459,Has relevent experience,11,1,4013,12,0.0
6348,Has relevent experience,20,2,1288,298,1.0
11050,Has relevent experience,1,1,3492,56,0.0
8186,Has relevent experience,3,2,4102,163,1.0
73,Has relevent experience,16,2,3025,53,0.0
12144,Has relevent experience,7,0,4024,65,0.0
11446,Has relevent experience,7,2,4292,25,1.0
22172,Has relevent experience,20,4,2385,12,0.0
4101,Has relevent experience,10,1,2714,41,0.0
30157,Has relevent experience,6,2,3801,79,0.0
16021,Has relevent experience,6,1,1719,121,0.0
11769,No relevent experience,5,1,2263,27,0.0
26189,Has relevent experience,3,2,2628,50,0.0
32252,No relevent experience,4,1,2824,4,0.0
10675,Has relevent experience,5,1,2214,15,1.0
22388,No relevent experience,2,,3376,48,1.0
18619,Has relevent experience,3,1,3634,92,0.0
1398,Has relevent experience,8,1,2212,12,0.0
9660,Has relevent experience,6,1,2034,8,0.0
30307,Has relevent experience,17,4,1160,31,0.0
16120,No relevent experience,4,1,1038,96,0.0
28382,Has relevent experience,17,2,1852,218,0.0
29447,No relevent experience,20,4,3911,46,0.0
26412,Has relevent experience,20,4,4352,76,0.0
9193,Has relevent experience,1,1,2816,32,1.0
13632,Has relevent experience,20,4,2026,37,0.0
5184,No relevent experience,2,1,2821,16,1.0
1065,Has relevent experience,6,1,1855,34,1.0
9988,Has relevent experience,20,4,3252,30,1.0
15966,Has relevent experience,8,2,1941,20,0.0
26777,No relevent experience,8,4,1287,76,0.0
1881,No relevent experience,3,3,3974,44,0.0
9612,No relevent experience,2,0,3848,5,1.0
19228,Has relevent experience,5,4,3025,25,0.0
27766,No relevent experience,5,4,3335,10,1.0
21576,Has relevent experience,4,4,3116,11,0.0
26023,Has relevent experience,10,1,2852,94,0.0
32890,Has relevent experience,13,1,3604,53,0.0
21123,No relevent experience,4,0,1049,32,0.0
18093,Has relevent experience,10,2,1392,58,0.0
27774,No relevent experience,3,0,3529,63,1.0
7952,No relevent experience,6,1,3956,15,1.0
27243,Has relevent experience,9,2,2676,97,1.0
21051,No relevent experience,9,0,2370,224,0.0
30241,Has relevent experience,20,4,2934,18,1.0
29898,Has relevent experience,11,1,1934,74,0.0
24227,Has relevent experience,15,3,4346,45,1.0
12149,Has relevent experience,11,3,3855,48,0.0
25968,Has relevent experience,10,1,2120,57,1.0
31213,Has relevent experience,4,1,1256,52,1.0
6285,Has relevent experience,5,1,2225,133,0.0
30060,Has relevent experience,10,0,4006,126,1.0
28689,Has relevent experience,20,1,1500,39,1.0
33246,Has relevent experience,19,1,1602,30,0.0
33239,No relevent experience,7,0,2893,48,1.0
30984,Has relevent experience,20,2,3246,34,0.0
33041,No relevent experience,4,2,1727,28,0.0
13778,Has relevent experience,7,0,1199,117,0.0
29685,Has relevent experience,12,4,3160,22,0.0
13165,Has relevent experience,14,4,3125,22,0.0
8952,Has relevent experience,4,1,1523,23,1.0
19775,Has relevent experience,17,2,2501,76,0.0
14093,Has relevent experience,20,4,2178,15,0.0
26572,Has relevent experience,20,4,3185,67,0.0
5399,Has relevent experience,19,4,1104,4,0.0
3985,No relevent experience,4,1,1521,13,0.0
28840,No relevent experience,5,0,1665,9,0.0
23104,Has relevent experience,14,4,1473,5,0.0
1008,Has relevent experience,15,1,2069,7,0.0
26910,Has relevent experience,5,1,2036,24,1.0
1561,Has relevent experience,20,4,2185,79,1.0
3209,Has relevent experience,10,2,3568,62,0.0
16617,Has relevent experience,2,1,2788,20,0.0
10960,Has relevent experience,4,1,4114,35,0.0
24542,No relevent experience,4,1,2146,16,0.0
13494,Has relevent experience,8,1,1691,33,0.0
32135,Has relevent experience,20,4,1984,298,0.0
2032,Has relevent experience,7,2,3446,117,1.0
18392,No relevent experience,1,2,1966,304,1.0
204,Has relevent experience,3,1,2252,23,0.0
24007,Has relevent experience,20,2,2016,76,0.0
31621,No relevent experience,4,0,3034,41,0.0
29958,Has relevent experience,20,2,2091,86,0.0
1590,Has relevent experience,20,4,1167,25,0.0
28790,Has relevent experience,14,1,1234,158,0.0
500,Has relevent experience,20,1,3531,33,0.0
10929,No relevent experience,9,1,4066,37,0.0
2758,Has relevent experience,13,0,3488,60,0.0
5863,Has relevent experience,5,4,2024,9,1.0
29227,No relevent experience,6,1,4341,26,1.0
4409,Has relevent experience,20,1,4364,11,0.0
7561,No relevent experience,3,0,4229,70,0.0
30616,Has relevent experience,13,1,2690,127,0.0
30823,Has relevent experience,4,1,1539,23,0.0
25640,No relevent experience,6,4,2406,11,1.0
20257,Has relevent experience,20,4,3317,39,1.0
11943,Has relevent experience,10,2,3247,18,1.0
21680,Has relevent experience,4,1,3444,57,1.0
7857,No relevent experience,10,4,2115,23,1.0
4483,Has relevent experience,14,1,1359,68,0.0
13490,Has relevent experience,19,1,1161,12,1.0
9947,Has relevent experience,20,4,4265,42,0.0
28087,Has relevent experience,7,1,2234,63,0.0
10768,Has relevent experience,20,1,4007,44,0.0
12708,Has relevent experience,5,1,2575,4,1.0
25759,Has relevent experience,20,4,1790,40,0.0
12427,No relevent experience,5,0,3923,23,0.0
6275,No relevent experience,6,2,3389,200,0.0
16403,Has relevent experience,2,1,1275,24,0.0
28768,Has relevent experience,7,2,3257,29,0.0
19622,Has relevent experience,12,4,3402,2,0.0
13367,Has relevent experience,14,4,2416,33,0.0
22598,Has relevent experience,19,1,2514,6,0.0
14927,Has relevent experience,2,1,3788,88,0.0
31480,No relevent experience,14,3,2139,56,0.0
930,Has relevent experience,9,1,3385,19,0.0
21413,Has relevent experience,10,1,2054,17,0.0
25887,No relevent experience,6,0,2191,254,0.0
17514,Has relevent experience,5,4,4026,6,0.0
6907,No relevent experience,1,0,2681,55,0.0
13584,No relevent experience,20,4,3941,57,0.0
27845,Has relevent experience,20,1,3180,66,0.0
22544,No relevent experience,2,0,1001,13,1.0
12012,Has relevent experience,4,1,3139,110,1.0
16436,Has relevent experience,11,4,1616,78,1.0
5378,Has relevent experience,20,1,1083,126,0.0
3187,Has relevent experience,20,4,1371,16,0.0
6761,Has relevent experience,16,4,3168,168,1.0
32171,Has relevent experience,18,2,4260,47,0.0
24665,Has relevent experience,10,1,2748,24,0.0
28983,No relevent experience,3,1,2449,67,0.0
5036,Has relevent experience,11,1,2308,138,0.0
31671,Has relevent experience,20,1,2041,30,0.0
7434,Has relevent experience,15,1,3562,44,0.0
8535,No relevent experience,6,0,1431,31,1.0
28777,No relevent experience,3,2,3031,134,0.0
8950,Has relevent experience,20,2,3336,163,0.0
16813,Has relevent experience,15,2,3987,37,0.0
32575,Has relevent experience,11,1,3709,45,0.0
4193,Has relevent experience,10,2,1010,218,0.0
5198,Has relevent experience,5,2,1993,52,1.0
13229,Has relevent experience,20,4,2856,72,0.0
2786,Has relevent experience,7,1,2231,28,0.0
12985,No relevent experience,1,0,3635,17,1.0
26785,No relevent experience,11,0,3575,28,0.0
7930,Has relevent experience,14,0,2161,6,0.0
30292,Has relevent experience,6,1,4216,8,0.0
15034,Has relevent experience,4,1,3393,44,0.0
14047,Has relevent experience,12,2,2728,48,0.0
5903,Has relevent experience,15,3,4281,67,1.0
27947,No relevent experience,10,1,1153,17,1.0
3105,No relevent experience,3,0,1226,47,1.0
26323,No relevent experience,1,4,1441,130,0.0
29517,Has relevent experience,11,0,2747,30,0.0
27358,No relevent experience,4,0,3329,85,1.0
21374,No relevent experience,1,,3771,124,1.0
8476,Has relevent experience,1,1,3256,33,0.0
24323,Has relevent experience,3,1,1017,61,1.0
19519,Has relevent experience,5,1,3122,56,0.0
12179,Has relevent experience,7,0,1826,80,0.0
28429,Has relevent experience,20,1,2381,35,0.0
16186,Has relevent experience,10,2,1826,50,0.0
22667,Has relevent experience,20,4,1600,64,0.0
30919,Has relevent experience,20,3,1934,65,0.0
3682,Has relevent experience,20,4,1837,85,0.0
16056,Has relevent experience,8,1,3204,119,0.0
19565,Has relevent experience,8,3,3992,84,1.0
