enrollee_id,education_level,major_discipline,university_id
30385,,,1917
19416,Graduate,Humanities,1089
25808,Masters,STEM,1602
9486,Graduate,Arts,1817
14576,Graduate,Other,1027
10411,Graduate,STEM,1552
11084,Graduate,STEM,1909
7044,Graduate,STEM,1437
15940,Graduate,STEM,1970
4807,Graduate,STEM,1566
11774,Masters,STEM,1871
2100,Masters,STEM,1537
32819,Graduate,STEM,1776
26490,High School,,1988
19700,Graduate,STEM,1563
4720,High School,,1420
14005,High School,,1448
550,Graduate,STEM,1765
12749,Masters,STEM,1796
29136,Graduate,STEM,1032
26077,High School,,1964
21473,Graduate,STEM,1203
1847,Masters,STEM,1862
896,Phd,STEM,1663
14683,Graduate,STEM,1548
29786,Masters,Humanities,1325
26976,Graduate,STEM,1660
31145,Primary School,,1387
16324,Graduate,STEM,1979
27577,Graduate,STEM,1130
21545,Graduate,STEM,1493
3388,Masters,STEM,1125
11748,Graduate,No Major,1153
23527,Masters,STEM,1913
5867,Graduate,STEM,1189
9120,Graduate,STEM,1098
25115,High School,,1623
3433,Graduate,STEM,1431
24147,High School,,1065
25261,Graduate,STEM,1069
30564,High School,,1293
3529,Masters,STEM,1662
4583,Graduate,STEM,1628
30593,Graduate,Other,1233
19958,Masters,Humanities,1039
28039,Graduate,STEM,1055
5413,Graduate,STEM,1878
21364,Graduate,STEM,1839
24606,Graduate,STEM,1565
24040,Graduate,STEM,1720
21340,Graduate,STEM,1496
12173,Graduate,STEM,1594
13515,Graduate,STEM,1424
11135,Graduate,STEM,1702
2681,Graduate,STEM,1235
18109,Masters,STEM,1728
25225,Graduate,STEM,1748
1609,Graduate,STEM,1588
12065,High School,,1323
3685,Graduate,STEM,1125
26560,Graduate,STEM,1922
8672,Graduate,STEM,1999
12513,Graduate,STEM,1753
29630,Masters,STEM,1285
19957,Graduate,STEM,1114
517,Graduate,STEM,1132
7030,Masters,Humanities,1946
3757,Primary School,,1017
23839,Graduate,Humanities,1301
8914,Graduate,STEM,1409
20641,Graduate,STEM,1345
25228,Masters,STEM,1649
3456,Masters,STEM,1204
848,Graduate,Humanities,1465
1851,Masters,STEM,1180
13248,Masters,STEM,1245
31855,Graduate,Humanities,1320
728,Graduate,STEM,1168
25869,Graduate,STEM,1837
1957,Graduate,STEM,1783
24626,Masters,STEM,1063
24220,Graduate,STEM,1073
24598,Graduate,STEM,1917
24192,Masters,STEM,1506
31803,Masters,STEM,1896
9859,Masters,STEM,1775
5870,High School,,1394
29806,Graduate,STEM,1675
13758,Masters,Humanities,1186
32567,Graduate,STEM,1866
14885,Graduate,STEM,1987
15656,Graduate,STEM,1782
21324,Graduate,STEM,1460
4174,Masters,STEM,1834
25484,Graduate,STEM,1203
15439,Masters,STEM,1875
1478,Graduate,STEM,1681
9476,Graduate,STEM,1063
32784,Masters,Humanities,1342
32622,Graduate,STEM,2000
14216,Graduate,Other,1117
32465,Graduate,STEM,1263
23655,Graduate,STEM,1106
30014,Graduate,STEM,1961
19004,Graduate,STEM,1415
25600,Graduate,STEM,1059
3099,Masters,STEM,1372
24629,Masters,STEM,1506
18113,Masters,STEM,1517
3262,Graduate,STEM,1181
14973,Graduate,STEM,1116
2686,Graduate,STEM,1771
2434,Masters,Business Degree,1123
5486,Graduate,STEM,1701
7098,Graduate,STEM,1422
28462,Graduate,STEM,1340
19477,Masters,STEM,1526
11903,Graduate,STEM,1983
31726,Graduate,STEM,1023
26799,Masters,Arts,1517
3503,Masters,STEM,1752
22484,Graduate,STEM,1620
24198,Masters,STEM,1839
1066,Masters,STEM,1519
6582,Graduate,STEM,1120
17905,Masters,STEM,1404
16155,Graduate,STEM,1517
24962,Graduate,STEM,1109
6637,Masters,Business Degree,1543
21072,Graduate,STEM,1533
2241,Graduate,STEM,1098
24904,Masters,STEM,1812
15148,Graduate,STEM,1087
3364,Graduate,Humanities,1607
19841,High School,,1519
4481,Masters,STEM,1307
19383,High School,,1596
12621,High School,,1681
22778,High School,,1832
25978,Graduate,STEM,1717
22970,Graduate,STEM,1457
5582,Phd,STEM,1565
32508,Graduate,STEM,1682
3994,Graduate,STEM,1531
23445,Masters,STEM,1927
7925,Graduate,STEM,1801
33077,Masters,STEM,1832
29728,Graduate,STEM,1632
22530,Graduate,STEM,1756
21269,Masters,STEM,1292
15417,Graduate,STEM,1218
1222,Graduate,Arts,1432
18358,Masters,STEM,1273
27440,Graduate,STEM,1304
11027,Graduate,STEM,1334
11274,Masters,Humanities,1423
10006,Graduate,STEM,1479
9446,Graduate,STEM,1697
22290,Graduate,STEM,1531
28257,Graduate,STEM,1581
3556,Phd,STEM,1147
23237,Graduate,STEM,1563
8064,Graduate,STEM,1156
32653,Graduate,STEM,1873
9113,Graduate,STEM,1418
22728,Masters,STEM,1097
23006,Graduate,STEM,1321
30252,Graduate,STEM,1860
5471,Graduate,STEM,1889
32244,Masters,STEM,1475
20962,Masters,STEM,1505
15046,Graduate,STEM,1730
7661,Graduate,Business Degree,1699
22631,Graduate,STEM,1674
30881,Masters,Humanities,1104
17322,Graduate,STEM,1411
8422,Graduate,STEM,1739
1976,Graduate,STEM,1699
8723,Masters,STEM,1518
15556,Graduate,STEM,1331
23112,Graduate,STEM,1680
19063,Graduate,STEM,1415
10649,Masters,STEM,1354
18799,High School,,1239
31706,Graduate,STEM,1154
23643,Graduate,STEM,1243
11241,Graduate,STEM,1853
26113,Graduate,STEM,1020
16253,Graduate,STEM,1087
25838,Graduate,STEM,1318
14071,High School,,1689
22177,Masters,STEM,1811
25917,Graduate,No Major,1904
2581,Graduate,STEM,1295
653,Graduate,STEM,1902
27247,High School,,1834
23186,Primary School,,1998
1974,Graduate,STEM,1897
24922,Graduate,STEM,1811
3539,Graduate,STEM,1265
14549,Graduate,STEM,1682
16731,,,1474
352,Graduate,STEM,1436
27433,High School,,1183
21750,Graduate,STEM,1574
15735,Masters,STEM,1275
4290,Masters,STEM,1120
31223,Graduate,STEM,1051
22644,Graduate,STEM,1232
21631,Graduate,STEM,1901
7796,Graduate,STEM,1746
8450,Primary School,,1492
2085,Masters,STEM,1662
19869,Masters,STEM,1395
8533,Graduate,STEM,1218
29056,Graduate,STEM,1125
19476,Masters,Humanities,1265
5462,Masters,Business Degree,1745
19693,Phd,STEM,1610
19411,Masters,Humanities,1029
6036,,,1637
5929,Masters,STEM,1138
2722,High School,,1726
26191,Graduate,STEM,1036
20018,Graduate,STEM,1645
8003,Graduate,STEM,1175
28330,Graduate,STEM,1634
23074,Graduate,Business Degree,1392
31923,Graduate,STEM,1127
14371,Graduate,STEM,1390
32637,Graduate,STEM,1106
4603,High School,,1497
6478,Masters,STEM,1617
30435,Primary School,,1854
18240,Graduate,STEM,1799
4264,Phd,STEM,1382
33306,Masters,STEM,1493
27745,Graduate,STEM,1322
7864,Graduate,Business Degree,1447
18955,Masters,STEM,1291
21912,Masters,STEM,1068
4935,Graduate,STEM,1400
28800,Graduate,STEM,1276
3426,Masters,STEM,1226
8385,High School,,1189
22550,Masters,STEM,1444
2191,Masters,STEM,1384
981,Graduate,STEM,1624
26626,Graduate,STEM,1089
20495,High School,,1472
11328,High School,,1811
23380,Masters,STEM,1377
20379,Graduate,STEM,1389
30941,High School,,1198
22449,Masters,STEM,1607
1030,Phd,STEM,1245
20599,Masters,STEM,1321
9249,Graduate,STEM,1384
18433,Masters,STEM,1279
25017,Graduate,STEM,1369
23703,Graduate,STEM,1508
13755,Graduate,Other,1138
19566,Graduate,STEM,1640
21874,High School,,1955
11256,Graduate,STEM,1863
1867,Graduate,STEM,1417
22017,High School,,1183
1787,Graduate,STEM,1437
30945,Graduate,STEM,1486
2735,Graduate,STEM,1977
2027,Graduate,Other,1846
11847,Masters,STEM,1343
4921,High School,,1729
24142,High School,,1235
9289,Masters,STEM,1198
6156,High School,,1893
17038,Masters,STEM,1983
11788,Graduate,STEM,1029
6965,Graduate,STEM,1834
33298,Masters,STEM,1844
16973,High School,,1111
26959,Graduate,STEM,1057
7004,Masters,Humanities,1060
16223,Graduate,Other,1453
20457,High School,,1844
7110,Masters,STEM,1851
2980,Phd,STEM,1718
19169,Graduate,STEM,1472
10487,Graduate,STEM,1961
16676,Masters,STEM,1517
12354,Masters,STEM,1369
3023,Graduate,STEM,1025
20201,High School,,1475
16227,,,1098
24045,Graduate,STEM,1916
7441,Masters,STEM,1824
23010,High School,,1631
19697,Graduate,STEM,1343
4890,Graduate,STEM,1119
29138,Graduate,STEM,1644
696,Graduate,STEM,1005
18253,Graduate,STEM,1887
20763,Graduate,STEM,1437
16768,Graduate,STEM,1200
31094,Graduate,STEM,1590
2820,Masters,STEM,1290
7422,Graduate,STEM,1035
29791,Masters,STEM,1549
22105,Graduate,STEM,1367
866,Graduate,STEM,1210
28757,Graduate,STEM,1840
12828,Masters,STEM,1943
23027,Graduate,Other,1458
22491,Graduate,STEM,1973
23932,Graduate,STEM,1015
19657,Masters,STEM,1619
18122,Masters,STEM,1667
4800,Graduate,STEM,1170
4447,Masters,STEM,1302
24299,Graduate,STEM,1337
29923,Graduate,STEM,1873
7085,Graduate,STEM,1516
24212,Graduate,STEM,1254
20375,Masters,STEM,1638
9470,Graduate,STEM,1486
17240,Graduate,STEM,1078
18265,Graduate,STEM,1504
18444,High School,,1669
9053,Graduate,STEM,1939
13086,Graduate,STEM,1178
3950,Graduate,STEM,1870
15694,Masters,STEM,1120
28835,Graduate,STEM,1969
2126,Primary School,,1709
26131,Graduate,STEM,1260
30530,Graduate,STEM,1304
9722,Graduate,STEM,1256
8764,Graduate,STEM,1358
19796,Graduate,STEM,1086
12380,High School,,1645
13777,Graduate,STEM,1865
14597,Graduate,STEM,1226
2499,Masters,STEM,1086
16267,High School,,1859
6071,Graduate,Humanities,1793
12116,Masters,STEM,1648
23990,Graduate,STEM,1296
20410,Phd,STEM,1966
21368,Graduate,STEM,1858
5651,Graduate,Business Degree,1589
4314,High School,,1150
22570,Graduate,STEM,1832
9127,Graduate,STEM,1101
26228,Phd,Other,1847
10495,Masters,STEM,1576
28128,Masters,STEM,1318
3612,Masters,STEM,1853
4622,Masters,STEM,1457
19792,Masters,STEM,1298
24066,Masters,STEM,1294
17195,Masters,Humanities,1630
14166,Graduate,STEM,1077
918,Graduate,STEM,1454
22828,Masters,STEM,1684
32041,Graduate,STEM,1066
2339,High School,,1882
8772,High School,,1090
18302,Graduate,Other,1461
4183,Phd,STEM,1136
13751,Graduate,Humanities,1438
20594,Masters,STEM,1015
31645,Masters,STEM,1970
10658,Graduate,STEM,1072
32157,Graduate,STEM,1330
22980,High School,,1046
14604,Phd,STEM,1284
4085,Graduate,STEM,1455
12939,,,1840
10539,Graduate,Humanities,1644
30602,Graduate,STEM,1328
10710,Masters,Humanities,1176
708,Graduate,No Major,1808
28250,High School,,1536
21615,Graduate,STEM,1368
29644,Graduate,STEM,1127
338,Masters,STEM,1934
27732,High School,,1988
12560,Graduate,STEM,1082
26363,Graduate,STEM,1729
23180,Graduate,STEM,1137
20597,Graduate,STEM,1008
20444,Graduate,STEM,1839
30699,High School,,1637
14828,High School,,1300
14018,Graduate,STEM,1935
5583,Masters,STEM,1996
5880,Graduate,STEM,1294
23019,Graduate,STEM,1654
20470,Phd,STEM,1498
27299,High School,,1005
3791,Masters,STEM,1273
1552,Graduate,STEM,1298
20023,Graduate,STEM,1704
4073,Phd,STEM,1849
25663,Graduate,STEM,1761
29585,Graduate,STEM,1881
31795,Graduate,No Major,1610
19763,Graduate,STEM,1898
11725,Graduate,STEM,1853
8932,Graduate,STEM,1247
16459,Graduate,STEM,1327
7383,Graduate,STEM,1535
26768,Primary School,,1810
3978,Graduate,STEM,1942
26408,Graduate,No Major,1410
11429,Graduate,STEM,1057
9832,Masters,STEM,1825
13908,Graduate,STEM,1839
3324,Graduate,Other,1121
19480,Graduate,STEM,1173
10645,Graduate,STEM,1344
23998,Graduate,STEM,1765
3442,Graduate,STEM,1921
29251,,,1138
24411,Graduate,Other,1503
359,Graduate,STEM,1955
29507,Masters,Humanities,1949
31324,Graduate,STEM,1937
13971,Graduate,STEM,1766
15804,High School,,1355
18199,Graduate,STEM,1169
28486,,,1213
13932,Graduate,STEM,1425
28404,Graduate,Arts,1277
5802,Primary School,,1342
24609,Graduate,STEM,1589
4155,Masters,STEM,1240
13483,Graduate,Humanities,1676
12335,Graduate,STEM,1958
25060,Graduate,Other,1839
5153,Masters,STEM,1103
21093,Graduate,STEM,1381
7643,Graduate,Humanities,1795
30177,Graduate,STEM,1927
2787,Masters,STEM,1308
1241,Graduate,STEM,1917
19586,Masters,STEM,1831
11783,High School,,1258
490,Masters,STEM,1667
22349,Masters,STEM,1191
28106,Graduate,STEM,1809
7317,Graduate,STEM,1636
22473,Graduate,STEM,1490
17061,Graduate,STEM,1186
9009,Graduate,STEM,1895
23914,Masters,STEM,1319
27253,Graduate,No Major,1144
15686,Masters,STEM,1986
18028,High School,,1489
26958,Masters,STEM,1243
4940,Graduate,STEM,1753
21778,Graduate,STEM,1922
15698,Masters,STEM,1462
20033,Graduate,STEM,1973
27366,Graduate,STEM,1390
10557,Masters,STEM,1341
16106,Graduate,STEM,1772
246,Graduate,STEM,1173
21796,Masters,STEM,1966
25162,Masters,STEM,1540
32544,Graduate,STEM,1688
3557,Graduate,No Major,1435
2463,Graduate,Humanities,1925
4615,Graduate,STEM,1684
15394,Graduate,STEM,1592
5570,Graduate,STEM,1107
8534,Graduate,STEM,1740
12808,Graduate,STEM,1122
14418,Graduate,STEM,1659
32054,,,1363
544,High School,,1176
15999,Graduate,STEM,1369
22441,Masters,STEM,1553
5059,Graduate,STEM,1132
5165,Masters,STEM,1256
7301,Masters,STEM,1162
7177,Graduate,STEM,1610
14453,Masters,STEM,1654
17105,Graduate,STEM,1866
20046,Graduate,STEM,1424
29250,Masters,STEM,1937
8458,Graduate,Humanities,1389
25676,Graduate,STEM,1985
48,Graduate,STEM,1670
17327,Graduate,No Major,1224
6325,Graduate,STEM,1694
28472,Graduate,STEM,1589
17862,Graduate,STEM,1387
19038,Masters,STEM,1085
31800,High School,,1211
15790,Graduate,STEM,1407
1595,Phd,STEM,1160
8654,Graduate,STEM,1192
24096,Graduate,STEM,1181
23780,Primary School,,1782
11216,Phd,Other,1897
32413,Primary School,,1507
11675,Graduate,STEM,1956
4008,Masters,Other,1130
8989,Graduate,No Major,1310
26122,Masters,STEM,1496
4139,Masters,STEM,1843
16343,Graduate,STEM,1628
25352,Graduate,STEM,1931
22878,Graduate,STEM,1245
4632,Graduate,STEM,1016
5244,Masters,STEM,1013
30917,Graduate,Business Degree,1331
27808,Graduate,STEM,1076
4556,High School,,1666
25089,Graduate,STEM,1636
21528,Graduate,STEM,1874
3718,Graduate,STEM,1344
698,Graduate,Arts,1724
10924,Graduate,STEM,1195
8510,Graduate,STEM,1325
6904,Graduate,STEM,1853
21560,High School,,1475
22490,High School,,1897
7273,Masters,STEM,1805
32515,High School,,1466
7646,Masters,STEM,1133
27728,Graduate,STEM,1147
5010,Graduate,STEM,1175
32024,Graduate,Humanities,1280
16988,Phd,STEM,1965
16478,Graduate,STEM,1269
1791,Graduate,STEM,1676
10441,Phd,STEM,1989
5845,Graduate,Business Degree,1887
10081,Graduate,STEM,1123
7692,Masters,STEM,1742
6002,Graduate,STEM,1866
30324,Masters,STEM,1529
27171,Masters,STEM,1010
22137,Graduate,STEM,1295
6549,Graduate,STEM,1136
2217,Masters,STEM,1655
21102,Graduate,STEM,1650
9186,Graduate,STEM,1415
18482,Graduate,STEM,1373
8842,Graduate,STEM,1479
18304,High School,,1592
24911,Graduate,STEM,1262
30338,Graduate,STEM,1967
29732,Graduate,STEM,1853
7348,Graduate,STEM,1923
24697,Graduate,STEM,1288
5332,Masters,STEM,1615
7668,Graduate,STEM,1519
29917,Graduate,STEM,1713
32687,Phd,STEM,1274
5103,Graduate,STEM,1286
23634,High School,,1636
4161,Graduate,STEM,1252
17926,Graduate,STEM,1511
17409,Masters,STEM,1058
24696,Graduate,STEM,1549
8628,Graduate,STEM,1760
7803,Graduate,STEM,1462
26593,Graduate,STEM,1797
19446,Graduate,STEM,1357
11623,Graduate,STEM,1912
24843,,,1594
27457,Graduate,STEM,1664
26222,Graduate,STEM,1160
13702,Graduate,STEM,1223
10496,Graduate,STEM,1670
9028,Graduate,STEM,1055
23697,High School,,1999
17258,Graduate,STEM,1059
29118,Graduate,STEM,1690
21009,Graduate,STEM,1664
17416,Graduate,STEM,1422
16999,Graduate,No Major,1814
21113,Graduate,STEM,1825
6814,Graduate,Other,1046
2286,Graduate,STEM,1274
31848,Graduate,STEM,1557
14978,Masters,STEM,1166
25014,Masters,STEM,1202
29058,Graduate,STEM,1798
8650,Graduate,Other,1300
25602,Graduate,STEM,1827
12933,Phd,STEM,1449
17558,Graduate,STEM,1379
3475,,,1874
27973,Graduate,STEM,1970
19905,Graduate,STEM,1053
20382,Graduate,STEM,1290
5940,Masters,STEM,1296
15220,Masters,STEM,1602
31035,High School,,1910
12590,,,1623
30022,Graduate,STEM,1407
22414,High School,,1598
4168,Masters,Business Degree,1836
10651,Graduate,STEM,1169
33164,Graduate,STEM,1533
28376,Masters,STEM,1236
14024,Graduate,STEM,1879
15869,High School,,1405
31229,Graduate,STEM,1872
6269,Phd,Humanities,1692
6680,Graduate,STEM,1435
928,Graduate,STEM,1880
19787,Graduate,STEM,1339
2255,Graduate,STEM,1357
1845,Graduate,STEM,1839
27412,Graduate,STEM,1257
6561,Masters,STEM,1634
6679,Graduate,STEM,1545
2598,Masters,STEM,1551
22758,Graduate,STEM,1966
21371,Masters,Business Degree,1356
23082,Masters,STEM,1151
22056,Graduate,STEM,1988
14729,High School,,1932
27236,High School,,1119
1503,Graduate,Business Degree,1062
17097,,,1590
23406,Graduate,Humanities,1125
33214,Graduate,Other,1728
2717,High School,,1709
2061,Masters,Other,1687
16897,High School,,1752
4354,Primary School,,1660
32779,Graduate,STEM,1949
2213,High School,,1323
21386,Graduate,STEM,1725
24798,Graduate,STEM,1279
26203,Graduate,STEM,1577
29535,Masters,STEM,1256
2371,Graduate,STEM,1704
18862,Graduate,No Major,1443
25837,Graduate,No Major,1181
8085,Graduate,STEM,1004
10117,Graduate,STEM,1396
4883,Primary School,,1430
12166,High School,,1699
27169,Graduate,STEM,1906
13295,High School,,1982
15048,Graduate,STEM,1390
3681,Graduate,STEM,1015
28021,Graduate,STEM,1901
23035,Graduate,STEM,1528
14610,Graduate,STEM,1849
14556,Graduate,STEM,1144
33174,Graduate,STEM,1905
1941,High School,,1970
6669,Masters,STEM,1150
30752,Graduate,STEM,1098
4767,High School,,1416
30629,Graduate,STEM,1795
19692,Graduate,STEM,1106
18236,Graduate,STEM,1289
31099,Masters,STEM,1270
5868,Graduate,STEM,1883
17629,Masters,STEM,1538
22493,Graduate,STEM,1449
3588,,,1244
16269,Masters,STEM,1022
25295,Graduate,STEM,1826
18997,,,1357
17843,Masters,STEM,1569
22458,High School,,1527
10767,Masters,STEM,1086
30728,Masters,STEM,1351
29910,Masters,Other,1268
1565,High School,,1026
32810,Graduate,STEM,1087
25531,Graduate,STEM,1487
15015,Graduate,STEM,1636
8479,Primary School,,1919
16254,Graduate,STEM,1554
28182,Graduate,STEM,1441
17672,Masters,Business Degree,1115
8131,Graduate,STEM,1252
30707,Graduate,STEM,1090
13067,Graduate,STEM,1722
26100,Graduate,STEM,1270
13090,High School,,1721
28955,Graduate,Humanities,1552
21981,Graduate,STEM,1523
16645,,,1577
29531,Graduate,STEM,1321
27242,Graduate,Humanities,1326
26574,Graduate,STEM,1604
12342,,,1241
11573,Phd,STEM,1728
13686,Graduate,STEM,1645
5701,Graduate,STEM,1909
30025,Graduate,STEM,1341
15654,Masters,STEM,1818
1455,Graduate,STEM,1766
17528,Graduate,STEM,1256
9685,Masters,STEM,1161
10886,Graduate,STEM,1873
16848,Graduate,STEM,1560
14910,Graduate,STEM,1296
8963,High School,,1705
22987,Graduate,STEM,1940
18186,Graduate,STEM,1821
15116,Graduate,STEM,1139
3336,Graduate,Business Degree,1033
29638,Masters,STEM,1467
29342,Graduate,Humanities,1397
22943,Graduate,STEM,1492
19705,Graduate,STEM,1234
7985,Masters,STEM,1835
4298,Graduate,STEM,1069
22301,Graduate,Arts,1872
2188,Graduate,STEM,1565
5982,Masters,STEM,1660
18962,Masters,Humanities,1943
1512,Graduate,Humanities,1506
8881,High School,,1546
7293,Graduate,STEM,1734
26381,Graduate,STEM,1015
6421,,,1791
3064,Graduate,Business Degree,1535
18377,Graduate,STEM,1340
2443,Masters,STEM,1494
6924,Graduate,STEM,1799
29714,Masters,STEM,1663
1071,High School,,1227
3411,Masters,STEM,1378
3959,Graduate,STEM,1147
22405,Graduate,STEM,1800
2356,Graduate,STEM,1931
18337,Masters,Other,1805
18452,Graduate,STEM,1716
10224,Masters,STEM,1624
15884,Graduate,Business Degree,1276
26273,Graduate,No Major,1664
9842,Masters,STEM,1104
2628,High School,,1749
20871,Graduate,STEM,1831
25204,Graduate,STEM,1033
81,Primary School,,1412
27899,Masters,Humanities,1298
17470,Masters,STEM,1818
9114,Masters,STEM,1029
21575,Masters,STEM,1961
28002,Graduate,Humanities,1278
17009,Masters,STEM,1459
13035,Masters,STEM,1829
16123,Masters,STEM,1773
2382,Masters,STEM,1596
27004,Graduate,STEM,1054
28686,Graduate,STEM,1679
7500,Graduate,No Major,1233
24765,High School,,1591
29011,Masters,STEM,1115
7734,Graduate,Other,1934
9659,Masters,STEM,1144
4731,High School,,1506
5496,Phd,STEM,1759
13580,Graduate,STEM,1328
